,unigram_values,bigram_values,trigram_values
196,30.86422889791086,19.008457304363763,2.9675252027605854
197,7.581098173524117,5.22244052260675,0.903503369509024
198,0.0,0.0,0.0
199,0.0,0.0,0.0
200,0.0,0.0,0.0
201,0.0,0.0,0.0
202,0.0,0.0,0.0
203,0.0,0.0,0.0
204,82.68694961721641,61.518818029839345,8.196001741267702
205,0.0,0.0,0.0
206,0.0,0.0,0.0
207,180.86873529283957,136.55187257529676,20.06131441271204
208,0.0,0.0,0.0
209,0.0,0.0,0.0
210,0.0,0.0,0.0
211,11.950322991513286,7.751192145334444,0.8804035397647381
212,0.0,0.0,0.0
213,0.0,0.0,0.0
214,0.0,0.0,0.0
215,15.75077596250423,11.257427922037467,1.4396851870846796
216,7.994007862078765,3.966472452116083,0.8555097296008363
217,7.795039823483067,4.004736262745791,0.819101714354039
218,0.0,0.0,0.0
219,0.0,0.0,0.0
220,3.491073554502142,1.9740864243444414,0.4432142580797385
221,0.0,0.0,0.0
222,0.0,0.0,0.0
223,7.598211395944092,5.296100994868926,0.903216714651065
224,0.0,0.0,0.0
225,0.0,0.0,0.0
226,0.0,0.0,0.0
227,0.0,0.0,0.0
228,12.114249646844366,9.610655130684345,1.2795986414156033
229,0.0,0.0,0.0
230,12.52665900276603,9.657712001377185,0.907749485916558
231,0.0,0.0,0.0
232,6.189863725174832,2.8619926632976496,0.845122761003823
233,0.0,0.0,0.0
234,0.0,0.0,0.0
235,0.0,0.0,0.0
236,6.836002863897053,4.932752719569613,0.6711780732859275
237,0.0,0.0,0.0
238,0.0,0.0,0.0
239,0.0,0.0,0.0
240,0.0,0.0,0.0
241,0.0,0.0,0.0
242,0.0,0.0,0.0
243,0.0,0.0,0.0
244,175.1133646513543,130.59850470450056,18.58783397357394
245,6.326655205555535,2.904802131389327,0.9010995301435514
246,144.25491616717795,112.07427773629271,14.887705550904764
247,0.0,0.0,0.0
248,0.0,0.0,0.0
249,79.14772008698911,62.31396863271619,7.630532458429886
250,77.28868754719804,60.817017530552995,7.533003148250706
251,0.0,0.0,0.0
252,0.0,0.0,0.0
253,178.67322332102336,138.47031809860593,20.087195864006837
254,0.0,0.0,0.0
255,66.30670547479384,50.114769663830316,5.461244767593828
256,64.40041090204383,49.980741333273,5.047067325700901
257,45.600427847123825,34.641470312669554,3.4123321236950934
258,25.6862227501641,20.474744799224897,1.8545194188925092
259,0.0,0.0,0.0
260,0.0,0.0,0.0
261,0.0,0.0,0.0
